Accident_ID,Date,Hour,Time_of_Day,Weather,Road_Condition,Severity,Vehicle_Type,Speed_Limit,Latitude,Longitude,Casualties
A01650,2024-07-04,0,Night,Clear,Dry,Minor,Car,40,41.927493,-87.60684,2
A01651,2024-05-31,22,Night,Clear,Dry,Moderate,Bike,100,34.144633,-118.309082,2
A01652,2024-08-26,5,Morning,Storm,Dry,Moderate,Car,40,34.090703,-118.168393,0
A01653,2023-12-30,12,Afternoon,Clear,Dry,Minor,Truck,80,34.046517,-118.163744,2
A01654,2023-08-22,13,Afternoon,Clear,Dry,Moderate,Bike,30,40.60767,-74.039677,0
A01655,2024-04-22,3,Night,Clear,Wet,Fatal,Truck,60,41.906246,-87.635172,2
A01656,2024-01-05,22,Night,Clear,Wet,Minor,Car,30,34.03814,-118.237529,2
A01657,2023-12-02,15,Afternoon,Clear,Dry,Moderate,Bus,50,40.747761,-74.086382,0
A01658,2024-04-12,19,Evening,Clear,Dry,Minor,Bike,100,41.901741,-87.765923,0
A01659,2024-03-30,7,Morning,Rain,Dry,Moderate,Bus,50,41.835326,-87.643481,1
A01660,2024-03-14,6,Morning,Clear,Dry,Minor,Bus,100,40.744098,-73.994297,1
A01661,2024-01-12,5,Morning,Clear,Icy,Severe,Bus,100,40.654334,-74.013507,1
A01662,2023-04-18,12,Afternoon,Storm,Icy,Minor,Car,30,33.975126,-118.239032,2
A01663,2023-05-27,12,Afternoon,Clear,Dry,Severe,Car,100,34.023247,-118.130807,0
A01664,2023-06-22,2,Night,Clear,Under Construction,Moderate,Truck,50,34.078822,-118.367103,1
A01665,2023-07-25,19,Evening,Clear,Wet,Moderate,Car,40,34.084201,-118.225879,1
A01666,2024-03-10,23,Night,Storm,Dry,Severe,Bike,100,34.079972,-118.144403,0
A01667,2024-08-18,18,Evening,Fog,Icy,Severe,Bus,50,34.001412,-118.245205,0
A01668,2024-05-02,21,Night,Clear,Dry,Fatal,Bus,60,41.910268,-87.572752,1
A01669,2024-06-07,8,Morning,Storm,Dry,Minor,Bus,30,40.766665,-74.006893,1
A01670,2023-05-06,8,Morning,Snow,Dry,Minor,Bus,40,34.124937,-118.149662,6
A01671,2024-10-05,4,Night,Snow,Dry,Moderate,Car,100,40.684169,-73.998709,2
A01672,2023-02-24,2,Night,Clear,Under Construction,Minor,Car,40,34.010146,-118.343867,2
A01673,2024-01-27,19,Evening,Rain,Icy,Severe,Bike,40,41.940418,-87.693526,2
A01674,2023-11-07,19,Evening,Clear,Dry,Minor,Car,30,41.83724,-87.585279,1
A01675,2024-11-07,16,Afternoon,Clear,Icy,Minor,Bus,40,34.110275,-118.252944,1
A01676,2023-10-28,21,Night,Clear,Wet,Fatal,Bus,80,34.037044,-118.205886,1
A01677,2023-09-25,17,Evening,Clear,Icy,Moderate,Car,30,34.133294,-118.269692,1
A01678,2024-03-16,3,Night,Rain,Under Construction,Severe,Bus,50,34.036308,-118.236123,0
A01679,2024-01-21,14,Afternoon,Clear,Wet,Minor,Car,30,34.006827,-118.242419,2
A01680,2023-07-01,17,Evening,Storm,Dry,Moderate,Bike,100,41.837957,-87.628062,0
A01681,2023-06-18,15,Afternoon,Clear,Under Construction,Moderate,Truck,50,34.03528,-118.197122,0
A01682,2024-02-03,15,Afternoon,Storm,Dry,Fatal,Bus,100,40.725999,-74.070193,2
A01683,2024-07-21,21,Night,Storm,Wet,Severe,Bus,60,41.761214,-87.575169,5
A01684,2024-07-29,5,Morning,Clear,Dry,Minor,Car,60,41.848765,-87.667358,1
A01685,2023-09-27,15,Afternoon,Clear,Dry,Minor,Bus,80,41.899433,-87.53041,1
A01686,2024-11-23,11,Morning,Snow,Dry,Severe,Bike,30,34.146581,-118.291961,0
A01687,2023-01-29,18,Evening,Rain,Under Construction,Moderate,Truck,50,40.705065,-73.970306,2
A01688,2023-12-24,23,Night,Rain,Dry,Minor,Car,100,41.849759,-87.589254,1
A01689,2023-12-16,12,Afternoon,Clear,Under Construction,Minor,Bus,50,40.793575,-73.931545,3
A01690,2024-01-01,13,Afternoon,Snow,Dry,Severe,Car,100,34.059132,-118.218794,4
A01691,2023-09-08,7,Morning,Clear,Dry,Moderate,Bike,80,40.722802,-74.009351,1
A01692,2023-03-28,22,Night,Clear,Dry,Minor,Bike,30,40.705037,-74.026312,1
A01693,2023-12-12,5,Morning,Clear,Dry,Moderate,Bike,30,40.75719,-73.936076,3
A01694,2024-04-16,21,Night,Clear,Dry,Minor,Bus,50,34.151278,-118.320683,1
A01695,2023-01-21,22,Night,Rain,Under Construction,Minor,Car,50,34.034138,-118.237575,0
A01696,2024-01-22,18,Evening,Rain,Dry,Minor,Bike,80,34.064465,-118.305825,1
A01697,2023-04-11,15,Afternoon,Rain,Dry,Moderate,Truck,50,40.801188,-74.056596,2
A01698,2024-05-23,16,Afternoon,Snow,Dry,Fatal,Bike,40,41.838276,-87.703454,0
A01699,2024-09-21,9,Morning,Clear,Wet,Severe,Bus,40,34.127862,-118.204879,1
A01700,2024-05-23,20,Evening,Clear,Dry,Minor,Truck,50,40.704209,-74.013332,1
A01701,2023-09-29,1,Night,Rain,Wet,Moderate,Bus,40,34.037474,-118.276284,0
A01702,2024-10-01,23,Night,Clear,Dry,Moderate,Car,80,40.728725,-73.910404,1
A01703,2023-12-11,8,Morning,Snow,Dry,Severe,Bus,60,40.689287,-73.931073,0
A01704,2023-08-03,11,Morning,Rain,Dry,Minor,Bike,80,40.709635,-74.009929,2
A01705,2023-11-04,13,Afternoon,Storm,Under Construction,Fatal,Bike,40,41.857021,-87.577547,0
A01706,2024-02-29,12,Afternoon,Rain,Wet,Severe,Bus,100,34.052346,-118.234805,1
A01707,2024-07-14,5,Morning,Clear,Dry,Moderate,Truck,80,40.713725,-73.940366,3
A01708,2024-05-26,6,Morning,Snow,Wet,Moderate,Bus,50,41.87609,-87.6549,1
A01709,2024-10-15,17,Evening,Snow,Dry,Moderate,Bus,80,41.870979,-87.583611,0
A01710,2024-10-03,1,Night,Clear,Wet,Minor,Truck,50,41.940222,-87.642635,0
A01711,2024-04-18,4,Night,Rain,Under Construction,Minor,Truck,100,40.765545,-73.958798,1
A01712,2024-12-02,9,Morning,Clear,Wet,Moderate,Bus,50,34.030705,-118.159819,1
A01713,2023-03-07,20,Evening,Clear,Dry,Minor,Bus,50,40.69805,-74.010874,0
A01714,2023-10-21,20,Evening,Fog,Dry,Moderate,Bike,100,40.743556,-73.923836,1
A01715,2024-09-07,7,Morning,Fog,Under Construction,Severe,Truck,30,34.027348,-118.291358,0
A01716,2023-06-03,6,Morning,Rain,Wet,Minor,Truck,50,40.807832,-73.986335,2
A01717,2024-04-20,15,Afternoon,Clear,Wet,Minor,Bus,60,41.906564,-87.626217,2
A01718,2024-10-24,1,Night,Clear,Dry,Minor,Truck,50,40.658405,-74.040212,2
A01719,2023-05-20,0,Night,Clear,Dry,Minor,Bike,100,34.114565,-118.236925,2
A01720,2024-07-17,5,Morning,Storm,Under Construction,Severe,Car,100,41.858516,-87.723926,0
A01721,2024-05-12,0,Night,Rain,Dry,Minor,Car,50,40.708044,-74.076604,3
A01722,2024-09-08,9,Morning,Rain,Dry,Moderate,Bus,50,40.712313,-74.038635,0
A01723,2024-11-18,21,Night,Clear,Under Construction,Minor,Bus,100,40.717962,-74.104495,2
A01724,2023-05-24,7,Morning,Snow,Dry,Moderate,Car,80,40.76489,-74.028448,0
A01725,2024-11-11,18,Evening,Clear,Wet,Moderate,Bike,60,41.951219,-87.746412,0
A01726,2023-04-03,7,Morning,Clear,Dry,Severe,Car,50,41.908408,-87.649506,1
A01727,2023-12-04,18,Evening,Fog,Dry,Fatal,Bus,100,41.858725,-87.594175,0
A01728,2023-08-30,13,Afternoon,Clear,Dry,Minor,Truck,30,40.763279,-74.081729,0
A01729,2023-06-29,6,Morning,Snow,Icy,Moderate,Bus,60,34.030279,-118.21312,0
A01730,2023-09-18,18,Evening,Rain,Dry,Moderate,Bus,80,40.777257,-73.97318,0
A01731,2024-01-19,22,Night,Clear,Wet,Minor,Bike,80,40.620394,-74.032088,1
A01732,2024-03-09,15,Afternoon,Rain,Dry,Minor,Truck,50,41.821188,-87.66571,1
A01733,2023-05-29,11,Morning,Clear,Dry,Moderate,Bike,50,34.027842,-118.35458,0
A01734,2023-01-22,20,Evening,Clear,Wet,Severe,Car,100,41.898036,-87.648301,0
A01735,2024-11-09,1,Night,Clear,Dry,Minor,Truck,50,41.87404,-87.588033,0
A01736,2024-07-19,12,Afternoon,Storm,Icy,Severe,Bike,100,34.077178,-118.199478,2
A01737,2023-05-05,17,Evening,Fog,Dry,Minor,Bus,60,40.721946,-74.098687,2
A01738,2023-01-09,12,Afternoon,Fog,Icy,Moderate,Bike,30,34.121357,-118.277708,2
A01739,2023-08-30,9,Morning,Snow,Dry,Severe,Truck,60,40.691743,-73.983603,3
A01740,2024-10-08,10,Morning,Clear,Icy,Minor,Bus,30,41.853828,-87.685274,2
A01741,2023-10-08,2,Night,Rain,Icy,Moderate,Bus,100,33.993132,-118.253563,1
A01742,2024-02-27,10,Morning,Clear,Dry,Minor,Bus,30,41.891781,-87.659825,2
A01743,2023-06-14,22,Night,Clear,Wet,Minor,Car,50,34.150378,-118.226942,0
A01744,2024-03-06,19,Evening,Clear,Icy,Moderate,Bike,60,41.858721,-87.713069,1
A01745,2024-12-12,0,Night,Storm,Dry,Moderate,Truck,100,40.664285,-73.969004,1
A01746,2024-03-30,20,Evening,Clear,Dry,Severe,Car,60,40.783016,-73.993738,1
A01747,2023-07-24,20,Evening,Rain,Under Construction,Moderate,Bike,80,33.971491,-118.122253,1
A01748,2023-03-26,3,Night,Clear,Dry,Minor,Truck,80,40.767935,-73.997109,1
A01749,2024-10-26,4,Night,Rain,Dry,Severe,Bus,50,41.794974,-87.704649,1
A01750,2024-04-07,15,Afternoon,Clear,Dry,Moderate,Truck,50,41.852566,-87.586214,2
A01751,2023-06-27,21,Night,Snow,Dry,Severe,Bike,50,41.946999,-87.522365,1
A01752,2023-07-23,2,Night,Clear,Dry,Severe,Bike,40,34.083727,-118.273211,1
A01753,2024-02-07,12,Afternoon,Fog,Dry,Moderate,Truck,30,41.868971,-87.65753,2
A01754,2023-01-24,17,Evening,Clear,Dry,Moderate,Truck,30,41.880411,-87.592353,2
A01755,2024-04-18,6,Morning,Rain,Under Construction,Moderate,Truck,30,34.084148,-118.279124,0
A01756,2024-02-15,19,Evening,Clear,Under Construction,Minor,Bike,40,34.030447,-118.3176,3
A01757,2023-04-02,11,Morning,Rain,Dry,Minor,Car,30,40.706361,-74.076513,1
A01758,2024-06-22,13,Afternoon,Clear,Dry,Moderate,Bus,30,34.031579,-118.316445,2
A01759,2023-08-18,22,Night,Clear,Dry,Moderate,Truck,50,40.703713,-74.053069,0
A01760,2023-10-22,23,Night,Clear,Dry,Minor,Bus,40,34.068474,-118.188721,1
A01761,2024-03-17,6,Morning,Rain,Dry,Severe,Truck,50,41.940837,-87.567224,2
A01762,2024-11-24,6,Morning,Rain,Wet,Moderate,Truck,60,34.161278,-118.262005,2
A01763,2023-05-30,0,Night,Fog,Wet,Moderate,Bike,40,34.02577,-118.148586,0
A01764,2024-09-24,14,Afternoon,Clear,Wet,Moderate,Bike,80,40.709214,-73.993778,1
A01765,2024-12-01,20,Evening,Clear,Wet,Minor,Car,30,34.131217,-118.197872,2
A01766,2024-04-25,4,Night,Clear,Icy,Fatal,Bus,100,34.039262,-118.268553,2
A01767,2023-08-06,22,Night,Snow,Dry,Moderate,Bus,100,34.054386,-118.18256,1
A01768,2024-09-03,8,Morning,Rain,Under Construction,Minor,Car,80,40.710448,-73.933284,0
A01769,2023-03-02,1,Night,Fog,Dry,Moderate,Truck,60,34.003509,-118.280775,0
A01770,2023-12-29,19,Evening,Storm,Wet,Severe,Car,30,41.705387,-87.633869,0
A01771,2023-09-17,16,Afternoon,Rain,Dry,Fatal,Bus,50,41.858576,-87.56325,0
A01772,2024-02-09,21,Night,Fog,Dry,Minor,Truck,80,34.066298,-118.315187,1
A01773,2023-02-12,18,Evening,Clear,Dry,Moderate,Bike,40,40.678336,-74.04025,4
A01774,2024-05-30,15,Afternoon,Clear,Dry,Minor,Bus,40,34.010734,-118.214121,2
A01775,2023-04-02,10,Morning,Snow,Dry,Minor,Bus,40,41.941604,-87.56505,0
A01776,2023-09-24,3,Night,Clear,Under Construction,Moderate,Car,40,34.008978,-118.209061,0
A01777,2024-05-26,8,Morning,Clear,Dry,Minor,Bike,60,41.894103,-87.695572,1
A01778,2023-10-17,8,Morning,Clear,Dry,Minor,Bike,80,41.843841,-87.631213,3
A01779,2023-11-17,13,Afternoon,Rain,Wet,Minor,Bike,100,40.777735,-73.991904,4
A01780,2024-05-18,4,Night,Rain,Wet,Moderate,Bus,30,41.811164,-87.674083,0
A01781,2023-07-13,4,Night,Clear,Wet,Minor,Truck,40,40.756084,-73.951934,0
A01782,2023-02-06,15,Afternoon,Clear,Wet,Moderate,Truck,100,34.056343,-118.220033,3
A01783,2024-04-23,13,Afternoon,Storm,Dry,Severe,Bus,30,40.699195,-74.05474,0
A01784,2024-03-28,11,Morning,Clear,Dry,Severe,Bus,60,41.894635,-87.690262,0
A01785,2024-05-19,3,Night,Clear,Dry,Moderate,Truck,30,41.874782,-87.633673,0
A01786,2023-12-24,2,Night,Storm,Dry,Severe,Bike,40,40.709805,-74.087136,0
A01787,2023-06-22,23,Night,Clear,Dry,Minor,Bike,80,41.898708,-87.669689,2
A01788,2024-11-10,18,Evening,Storm,Icy,Moderate,Car,80,40.682998,-73.986967,1
A01789,2024-08-07,5,Morning,Clear,Dry,Minor,Car,40,34.031849,-118.151161,1
A01790,2024-05-25,21,Night,Clear,Wet,Fatal,Bike,30,40.698757,-74.032462,1
A01791,2023-10-19,21,Night,Snow,Dry,Moderate,Car,60,41.822253,-87.682189,1
A01792,2024-01-18,18,Evening,Fog,Wet,Moderate,Bike,40,40.747107,-74.07659,2
A01793,2023-01-30,2,Night,Rain,Icy,Moderate,Bus,60,34.053596,-118.281398,1
A01794,2024-10-05,8,Morning,Storm,Dry,Moderate,Car,50,41.840695,-87.615217,0
A01795,2023-02-14,20,Evening,Storm,Wet,Minor,Bus,50,41.909862,-87.681112,2
A01796,2024-08-05,4,Night,Storm,Wet,Severe,Car,100,40.664383,-73.993585,1
A01797,2023-10-17,10,Morning,Clear,Icy,Severe,Car,80,40.715703,-73.943614,2
A01798,2024-09-08,12,Afternoon,Snow,Dry,Severe,Bus,50,40.72473,-74.059658,3
A01799,2023-07-02,7,Morning,Fog,Under Construction,Minor,Car,30,34.022466,-118.264828,1
A01800,2023-08-02,5,Morning,Clear,Dry,Severe,Bus,50,33.964612,-118.187258,1
A01801,2024-10-24,20,Evening,Storm,Wet,Moderate,Car,50,40.768338,-73.968241,2
A01802,2024-05-17,13,Afternoon,Clear,Dry,Minor,Bike,100,41.888434,-87.636265,0
A01803,2024-09-09,4,Night,Clear,Dry,Severe,Car,50,34.043478,-118.281071,1
A01804,2024-06-08,6,Morning,Clear,Wet,Severe,Bus,60,33.980068,-118.238722,3
A01805,2024-05-02,8,Morning,Clear,Wet,Minor,Bus,30,41.834194,-87.679047,2
A01806,2024-03-08,11,Morning,Clear,Dry,Minor,Truck,60,41.886296,-87.666933,0
A01807,2024-10-07,13,Afternoon,Clear,Icy,Moderate,Car,80,40.712587,-73.963029,1
A01808,2023-12-16,14,Afternoon,Clear,Dry,Moderate,Truck,100,41.951666,-87.633108,2
A01809,2024-12-03,22,Night,Rain,Under Construction,Severe,Bus,80,40.702305,-73.988409,1
A01810,2024-10-06,20,Evening,Clear,Under Construction,Minor,Car,50,41.849504,-87.589034,1
A01811,2024-04-24,13,Afternoon,Rain,Dry,Moderate,Bus,50,40.703881,-74.050077,2
A01812,2023-06-02,4,Night,Rain,Wet,Minor,Bike,40,41.911028,-87.754774,0
A01813,2024-06-19,13,Afternoon,Clear,Dry,Moderate,Car,80,34.022609,-118.255066,0
A01814,2023-03-20,1,Night,Storm,Dry,Severe,Car,80,41.95597,-87.681935,1
A01815,2024-03-11,13,Afternoon,Snow,Dry,Severe,Bus,100,40.723842,-74.008141,3
A01816,2024-08-05,8,Morning,Fog,Icy,Fatal,Bike,80,34.104433,-118.27438,0
A01817,2023-03-25,16,Afternoon,Rain,Dry,Minor,Car,100,40.773838,-73.91906,0
A01818,2024-11-08,14,Afternoon,Clear,Wet,Minor,Truck,60,40.682686,-74.033436,2
A01819,2023-02-16,2,Night,Clear,Dry,Fatal,Bike,50,33.98444,-118.335944,3
A01820,2024-08-24,23,Night,Storm,Wet,Fatal,Bus,80,34.10524,-118.198722,0
A01821,2023-09-29,10,Morning,Clear,Wet,Minor,Truck,40,40.633985,-73.986262,1
A01822,2023-03-22,23,Night,Snow,Wet,Moderate,Bike,100,41.789514,-87.612679,1
A01823,2023-04-19,13,Afternoon,Clear,Under Construction,Minor,Car,30,41.819828,-87.556267,1
A01824,2024-02-09,3,Night,Rain,Wet,Moderate,Truck,100,40.728873,-74.045548,0
A01825,2024-05-03,14,Afternoon,Clear,Dry,Minor,Bus,100,41.970715,-87.644643,1
A01826,2024-09-08,23,Night,Clear,Wet,Moderate,Bike,80,34.11845,-118.292317,1
A01827,2024-09-23,11,Morning,Rain,Wet,Moderate,Bus,50,41.841281,-87.651429,0
A01828,2023-03-31,4,Night,Rain,Icy,Moderate,Car,40,40.738686,-74.039339,4
A01829,2023-04-25,0,Night,Clear,Dry,Moderate,Truck,30,41.877773,-87.668505,1
A01830,2023-08-03,15,Afternoon,Snow,Dry,Moderate,Truck,100,41.928268,-87.602377,2
A01831,2023-09-05,13,Afternoon,Rain,Dry,Minor,Truck,30,41.864071,-87.660601,2
A01832,2023-11-05,14,Afternoon,Clear,Dry,Fatal,Bus,60,40.758142,-74.078592,1
A01833,2023-01-23,3,Night,Rain,Icy,Minor,Truck,100,40.75194,-73.959799,1
A01834,2024-12-20,14,Afternoon,Snow,Wet,Severe,Bus,30,34.077529,-118.188102,3
A01835,2024-04-05,18,Evening,Clear,Under Construction,Minor,Truck,50,40.698541,-73.958124,0
A01836,2024-08-06,12,Afternoon,Clear,Dry,Minor,Bike,30,40.807893,-74.011419,2
A01837,2023-04-16,20,Evening,Rain,Dry,Moderate,Bus,60,41.830871,-87.597006,4
A01838,2024-05-22,23,Night,Rain,Dry,Severe,Bike,30,41.954775,-87.649551,0
A01839,2024-05-14,12,Afternoon,Clear,Wet,Minor,Bus,40,34.048927,-118.185556,3
A01840,2023-03-04,16,Afternoon,Storm,Dry,Minor,Bus,80,40.774668,-74.018886,2
A01841,2023-11-20,17,Evening,Clear,Under Construction,Minor,Bike,100,40.697567,-73.974975,1
A01842,2024-03-03,15,Afternoon,Clear,Dry,Minor,Bus,80,40.684772,-74.03252,2
A01843,2024-10-23,11,Morning,Snow,Wet,Severe,Bus,30,34.022624,-118.145619,1
A01844,2023-06-15,9,Morning,Snow,Wet,Moderate,Truck,60,41.913513,-87.591016,1
A01845,2023-12-19,14,Afternoon,Rain,Wet,Minor,Truck,80,40.679777,-73.994106,0
A01846,2024-12-02,10,Morning,Rain,Wet,Minor,Bus,40,41.851884,-87.657721,0
A01847,2023-10-28,23,Night,Clear,Dry,Moderate,Bus,60,41.951745,-87.646337,1
A01848,2024-11-20,20,Evening,Clear,Icy,Minor,Bike,60,41.93696,-87.538093,3
A01849,2023-06-15,19,Evening,Clear,Dry,Minor,Bike,100,40.673389,-74.058897,3
A01850,2023-03-30,21,Night,Rain,Dry,Minor,Truck,40,34.039846,-118.300183,0
A01851,2023-07-24,5,Morning,Clear,Dry,Moderate,Bus,30,41.835655,-87.695234,0
A01852,2024-03-01,15,Afternoon,Clear,Under Construction,Minor,Truck,40,34.097539,-118.223407,0
A01853,2024-07-24,1,Night,Rain,Under Construction,Moderate,Bike,50,40.731826,-73.971465,4
A01854,2024-01-01,21,Night,Rain,Dry,Minor,Truck,80,40.719478,-73.972217,0
A01855,2023-02-02,2,Night,Clear,Icy,Severe,Bus,30,34.077581,-118.18868,1
A01856,2024-09-24,7,Morning,Clear,Icy,Minor,Truck,60,40.716407,-73.890263,2
A01857,2023-09-22,10,Morning,Fog,Dry,Minor,Car,80,34.017698,-118.249242,2
A01858,2023-10-01,4,Night,Clear,Wet,Severe,Car,100,41.96656,-87.730609,2
A01859,2023-02-21,14,Afternoon,Rain,Wet,Moderate,Car,30,34.069351,-118.239282,0
A01860,2024-09-17,19,Evening,Storm,Dry,Severe,Car,80,40.700704,-74.046569,2
A01861,2023-04-18,5,Morning,Rain,Dry,Fatal,Car,40,41.944603,-87.674171,1
A01862,2024-01-06,5,Morning,Clear,Dry,Minor,Bike,100,41.889994,-87.64253,1
A01863,2024-03-28,16,Afternoon,Snow,Dry,Severe,Car,40,34.047024,-118.307571,2
A01864,2024-10-24,11,Morning,Clear,Dry,Moderate,Truck,30,34.015492,-118.204593,0
A01865,2023-07-26,14,Afternoon,Storm,Dry,Moderate,Car,40,34.061069,-118.201392,0
A01866,2024-04-30,10,Morning,Snow,Under Construction,Minor,Truck,30,34.036931,-118.193178,3
A01867,2023-09-30,11,Morning,Clear,Dry,Moderate,Bus,50,41.876193,-87.640327,0
A01868,2024-10-06,21,Night,Clear,Dry,Severe,Truck,80,40.680851,-74.060013,2
A01869,2024-03-07,7,Morning,Clear,Wet,Minor,Bus,60,40.69707,-73.929491,1
A01870,2024-02-24,14,Afternoon,Fog,Under Construction,Minor,Bike,30,41.852328,-87.62847,2
A01871,2024-03-29,4,Night,Storm,Wet,Fatal,Car,30,40.6929,-73.993095,0
A01872,2023-12-13,10,Morning,Clear,Dry,Moderate,Truck,60,34.082071,-118.245575,3
A01873,2023-03-04,12,Afternoon,Clear,Dry,Minor,Truck,80,40.628825,-74.066415,2
A01874,2023-03-01,20,Evening,Storm,Dry,Moderate,Bike,60,41.850901,-87.608431,1
A01875,2024-02-16,21,Night,Snow,Dry,Moderate,Bike,100,41.816832,-87.610788,0
A01876,2023-11-18,11,Morning,Clear,Dry,Moderate,Bike,80,40.779254,-73.906679,1
A01877,2024-09-17,4,Night,Clear,Wet,Severe,Bus,60,41.849233,-87.7053,1
A01878,2024-10-21,6,Morning,Rain,Dry,Moderate,Bus,100,41.875499,-87.665721,2
A01879,2023-12-20,20,Evening,Storm,Icy,Severe,Truck,50,33.989741,-118.261182,3
A01880,2023-03-28,1,Night,Clear,Under Construction,Moderate,Bike,60,41.859369,-87.653808,1
A01881,2023-05-10,16,Afternoon,Rain,Dry,Moderate,Bike,40,41.895644,-87.691352,0
A01882,2023-04-06,16,Afternoon,Fog,Under Construction,Severe,Bike,80,41.839286,-87.488105,5
A01883,2023-12-15,20,Evening,Clear,Dry,Minor,Car,30,40.740481,-73.984985,2
A01884,2024-07-06,18,Evening,Fog,Dry,Severe,Truck,50,34.11145,-118.190625,2
A01885,2024-03-08,16,Afternoon,Clear,Wet,Moderate,Car,50,40.697308,-73.966744,2
A01886,2023-09-23,20,Evening,Rain,Dry,Minor,Bike,30,41.837114,-87.612987,2
A01887,2023-02-18,20,Evening,Rain,Wet,Minor,Bus,50,40.681288,-74.084524,2
A01888,2024-08-09,23,Night,Fog,Wet,Moderate,Bus,50,40.680729,-73.950466,3
A01889,2023-08-30,23,Night,Clear,Dry,Minor,Truck,50,41.866422,-87.534522,3
A01890,2023-11-03,9,Morning,Storm,Icy,Severe,Truck,100,41.899231,-87.730491,0
A01891,2024-01-22,16,Afternoon,Rain,Dry,Moderate,Truck,30,41.818852,-87.549553,2
A01892,2023-12-02,16,Afternoon,Fog,Dry,Minor,Truck,50,41.906594,-87.663603,2
A01893,2024-04-10,3,Night,Clear,Wet,Minor,Bus,60,40.685932,-73.982574,1
A01894,2023-03-25,2,Night,Storm,Dry,Severe,Bus,40,40.738915,-74.032287,1
A01895,2024-05-02,6,Morning,Clear,Dry,Minor,Car,50,34.080425,-118.301788,1
A01896,2024-11-24,16,Afternoon,Rain,Wet,Severe,Bus,50,34.206566,-118.222487,1
A01897,2024-08-21,15,Afternoon,Clear,Dry,Minor,Bus,60,41.785303,-87.605486,1
A01898,2024-12-06,15,Afternoon,Storm,Icy,Moderate,Bus,40,41.935308,-87.708715,0
A01899,2023-05-28,16,Afternoon,Clear,Dry,Severe,Bus,100,40.725383,-73.95044,4
A01900,2024-04-13,4,Night,Clear,Wet,Moderate,Car,100,41.918312,-87.644477,2
A01901,2023-08-06,14,Afternoon,Clear,Dry,Moderate,Car,100,34.004748,-118.237571,1
A01902,2023-06-10,17,Evening,Clear,Dry,Moderate,Car,80,34.126896,-118.260233,2
A01903,2024-02-23,3,Night,Clear,Wet,Severe,Bike,80,40.710327,-74.018589,2
A01904,2023-10-24,1,Night,Storm,Dry,Minor,Truck,30,41.953576,-87.778138,2
A01905,2024-01-16,9,Morning,Clear,Dry,Severe,Bike,50,34.062596,-118.194403,2
A01906,2024-05-12,0,Night,Rain,Dry,Severe,Truck,80,40.606599,-74.040501,2
A01907,2024-03-07,1,Night,Snow,Dry,Moderate,Bike,40,34.1296,-118.275122,3
A01908,2023-07-07,23,Night,Clear,Wet,Minor,Car,30,34.077633,-118.195189,1
A01909,2024-07-14,11,Morning,Rain,Dry,Minor,Car,60,40.646542,-73.900746,1
A01910,2024-05-07,18,Evening,Clear,Dry,Minor,Bus,50,34.015641,-118.319655,0
A01911,2024-01-22,15,Afternoon,Rain,Wet,Moderate,Truck,40,41.86722,-87.560936,2
A01912,2024-05-31,20,Evening,Fog,Dry,Minor,Bus,100,34.018816,-118.216985,1
A01913,2024-04-04,4,Night,Clear,Dry,Moderate,Bike,30,41.908287,-87.598396,2
A01914,2024-10-01,21,Night,Clear,Icy,Severe,Bus,60,41.840167,-87.598681,2
A01915,2023-08-27,12,Afternoon,Rain,Wet,Severe,Car,100,34.081476,-118.327267,0
A01916,2024-03-29,23,Night,Rain,Wet,Minor,Car,40,34.00988,-118.156495,0
A01917,2024-12-25,0,Night,Clear,Dry,Minor,Bike,80,41.949794,-87.664584,2
A01918,2024-10-22,3,Night,Storm,Wet,Minor,Car,40,41.853092,-87.603199,1
A01919,2024-09-25,17,Evening,Clear,Icy,Moderate,Car,80,41.889818,-87.603081,1
A01920,2024-06-18,6,Morning,Fog,Dry,Minor,Car,30,33.990923,-118.23696,0
A01921,2024-11-05,17,Evening,Clear,Dry,Minor,Car,50,40.756453,-73.975551,1
A01922,2023-07-30,7,Morning,Clear,Dry,Minor,Bus,30,41.961524,-87.614512,1
A01923,2024-06-30,19,Evening,Clear,Wet,Minor,Bus,80,34.056951,-118.157284,4
A01924,2023-02-16,15,Afternoon,Clear,Under Construction,Moderate,Bike,60,40.703415,-74.057937,0
A01925,2023-07-04,13,Afternoon,Rain,Wet,Minor,Bike,60,40.741753,-73.982645,1
A01926,2023-09-21,2,Night,Rain,Dry,Minor,Car,80,40.667961,-74.025169,1
A01927,2023-06-22,9,Morning,Clear,Dry,Minor,Truck,50,40.655981,-73.994418,1
A01928,2023-04-02,4,Night,Rain,Wet,Severe,Bus,100,34.070326,-118.187505,1
A01929,2023-06-23,1,Night,Fog,Icy,Minor,Bike,40,41.944246,-87.657384,1
A01930,2023-01-28,22,Night,Clear,Wet,Fatal,Bike,60,40.639387,-74.007765,0
A01931,2023-04-12,10,Morning,Clear,Wet,Moderate,Bus,50,40.745312,-74.055062,1
A01932,2023-09-22,12,Afternoon,Clear,Under Construction,Minor,Car,40,40.698591,-73.92761,5
A01933,2023-09-03,19,Evening,Clear,Dry,Moderate,Truck,60,41.825271,-87.605061,0
A01934,2024-06-04,16,Afternoon,Rain,Dry,Moderate,Car,50,34.072424,-118.16407,0
A01935,2023-03-04,10,Morning,Clear,Dry,Minor,Bus,30,34.060828,-118.101406,0
